temperature,ph,turbidity,light,water_level,do,nh3
27.81984472964992,7.614129317335267,6.170655655977246,770.6664041867472,2.4378426843956054,6.905051139338092,0.014484082792553442
24.36687600474452,7.695376918929166,22.78359715480219,707.187283207222,1.7288599350216405,7.221306494560043,0.011975958927191112
24.622421974927835,7.14695297170181,8.530742791970418,692.0585622250737,2.3635584230559803,7.506832636742596,0.03239455425011939
28.998990304577738,8.018961174276352,9.017638435684372,611.9185043691095,1.5072171283479636,7.016436565399859,0.033946342245669676
20.32985879607135,6.112299410390282,33.92303101018672,784.8528337167365,2.993352923139016,4.846076369902612,0.13890761469420188
36.427948552379014,5.9150957797653065,68.19741536222452,1186.0658466101352,1.923471384873364,1.181268754914364,0.3018586326625614
28.97813187829046,6.912779832294275,5.912172316293544,374.50723794235364,1.970492540663397,8.332213911542953,0.025212114110011327
29.969495834728953,7.757075102426609,23.076941213635685,280.0761045007313,1.9266979103308541,7.47773056889659,0.036376663744087594
29.973561928038393,6.911056689116933,27.026005064682565,306.82117863045454,1.5370656325049312,7.268370001143714,0.022422769652533432
22.918094817967773,7.740052837330303,58.32569383369642,648.8560708427816,2.249505391261194,5.989864629906574,0.13670451994943322
29.575804402385433,7.654055570168981,14.042324595070772,297.5421414779383,1.6297731958541806,7.9212715359063886,0.016244557078021263
38.13109754039199,5.645927378535282,75.81847964674708,355.980903850138,0.8418026357479446,2.3150597678875187,0.2090767370125212
33.462940418876336,8.169264235818162,30.158031040862166,226.3658900070059,1.1577363840474306,5.737796414408292,0.05058423324950524
24.222828331983987,7.817728323814354,15.623471487279284,476.1641609961254,2.116966623152712,7.963450611953454,0.019658879541804047
22.318707944965333,6.350218318440588,49.24942341100615,755.9630670376956,1.603686178845351,5.748271519107624,0.08119114262564434
33.12080340006601,8.763536811916872,33.27579063715726,669.1315488538536,1.117257202019959,5.498675579839575,0.14977772426026434
24.23866928679591,6.483324783626311,53.37707329998792,395.2443645434248,1.7007358135221797,5.125003860673885,0.1040891554277934
38.1645269033404,5.559467116043181,101.90621364147796,450.6259115439717,3.385873067282657,3.903637175057101,0.9763597215975814
21.512052867446307,8.620183481181634,55.415010884387414,337.921037800054,2.6388252246629738,5.753211509026607,0.07009515418645576
33.69209018101018,7.933595219243079,49.123486819891546,967.0116881715388,1.9764052571509183,4.6564992108928,0.14993031085684005
33.00588129637304,7.69797244910541,44.779275252060806,645.2331275558265,1.0604357721483393,4.736993120544548,0.10807523836413635
25.625979098009214,6.889618709576547,12.999907054345897,371.5670710286304,1.8938354993408715,7.7525463081810235,0.010542954899061064
26.441524739125754,8.117932369560101,9.620329531758312,521.5104959682984,2.1110944692269498,6.72971319155606,0.02473511562981245
27.16575497886818,6.921421244693029,29.46063484686351,587.0450364202486,1.5691195165629652,6.948200295092256,0.03820079472990101
17.39444495587701,5.993209843515993,119.11244133109295,71.27659924287038,1.9947965179973144,3.307308979598115,0.9086007122551076
24.87362168284726,7.720672292769336,28.556672446759034,318.2241549428628,1.8077512626378922,7.682634219113629,0.01817035948686313
15.72577886989909,9.678796404907281,98.66583785969883,878.4151073651457,0.5864805589060031,2.947202758272957,0.9598415563883542
24.35410740622226,7.354621635709813,17.136482242649265,528.9462976385001,1.93379807492911,8.401603431871301,0.03419183577096333
18.54363414043061,9.560835393313104,142.81338944911437,859.52736623732,2.051398336574809,2.1153730661840755,0.8112705700750837
17.945345624322808,9.135679649233632,80.30797305828332,24.350033615909705,1.4446808239487239,1.2575125038538801,0.45264093650608084
27.41459401812582,7.665621901145259,56.933577853630894,297.7516540541952,2.8089977809556466,5.125664130170892,0.11731322220600114
24.07194276137937,7.843413911420662,40.238680570311246,821.4453160990776,2.462587349856448,5.780485232782587,0.06027504910758461
27.542772685471682,6.946265137986091,12.690837406310555,330.68310251800506,1.9039740047939118,8.356943244590772,0.03094631412852742
25.915308627007654,8.022929394313984,53.92291920879012,956.6613149246975,2.8022019327382077,4.570877339601898,0.13397549749364143
27.89466497347883,6.909743753522128,6.178207303876164,783.4428442407318,2.068278809073181,6.645296384754281,0.03931860411710659
26.810256494984518,8.138467710829158,24.2130938985278,678.4625918390498,2.2423187501825095,8.058288682583914,0.018462423476578727
28.46473317159086,7.864860584807667,14.212730318826754,504.1427515192411,1.6842431966050502,7.335590446560993,0.010796405471563271
17.289425389203465,5.402279413881239,129.5446213501569,724.1752048564188,2.5196204303537924,3.25418876970278,0.7399171076636935
20.559283408735126,6.614975170798836,48.16541088688001,182.53087987201883,2.2148893917017,4.138254829137158,0.09038688455083055
26.915234178372824,6.304048745744523,46.57378878014186,422.3714259439295,2.645161344914155,5.568352206031433,0.08015834707998963
29.19051291996451,8.56924744175938,30.547256192656768,650.7730519110175,1.765193303217502,4.591478250691353,0.07205519948576153
27.72391091671912,6.978178193812125,11.522921238002048,378.49303738966677,1.729076816428261,6.6251149266230165,0.024094806685481834
23.63801829650615,6.703938919344958,55.54718483511715,276.5172641273758,2.062161142024791,5.743857296582997,0.06551599385022794
28.114372105834434,7.093626181959693,21.28376299665146,784.1549342674541,2.3788712722591274,6.864944653441253,0.023715114589159127
32.88616236759056,6.178385949437217,40.76848397542578,534.427683467721,1.6817554476467858,5.988023160750865,0.08228972665061644
20.93473594961936,6.287777504827441,36.90360578870875,357.72931893390347,1.89328534240981,4.646483970181096,0.06068836808919226
26.771640766165415,7.483008800818081,9.29658172938263,660.3779294084507,1.6374628530736692,6.632811101830054,0.020885242753312327
34.97457832192523,9.572449480282682,98.33265159462539,362.4955328458004,2.439481818810457,3.003082344290205,0.7821538439337783
24.9757474295607,6.266076244740217,58.41322277736345,360.31026375789423,2.1424587075466155,4.114881495991126,0.05564485085259202
32.901769809403405,6.089699013030221,58.407450618807886,300.3446702206437,1.1851093036691158,4.657019291271102,0.0940168237084312
34.20302631095992,9.840687344269547,109.56476655946518,277.02513656498775,2.05687347335251,2.4555286036430917,0.5299252210376837
27.366887223121157,6.448222457527128,58.7588528514086,829.6466908059272,1.121143420485336,4.239027920637969,0.06276597988910568
15.029292012117592,9.784922874967044,104.09708707841403,673.0234774525213,2.081027990404279,1.9118554668712755,0.904734452328847
27.869832938703276,7.917080135273273,7.738052634834551,308.90462038848864,1.6918734872804388,7.092184619966577,0.03057081933180452
25.078500311037068,7.54816473229882,16.630230846163315,455.572908076672,2.2642852695840077,8.189168806497648,0.013591872175208986
24.943068578723718,7.098598035466004,17.271798206280145,628.3836564506987,2.2421399781714944,7.013263854960191,0.028698682338583026
25.779997479287786,7.812897599504243,12.54419605841008,694.9777336294953,1.8218472540913089,7.226929031305274,0.010018021092086353
26.024745134166402,8.06975388594817,25.72639053534145,468.59768184698765,1.8193103785446951,7.838274280364471,0.028810058982815474
27.540488454360485,8.109748189856038,11.583749527078187,649.1010662695903,1.9145059509238729,7.153744629126791,0.027911359650600855
28.763026883098433,8.140848389676634,43.535991002374274,206.59855208783284,2.4866604660063576,5.189118384083859,0.1235707685519658
17.4096492762656,9.05881235057616,79.12234288773993,536.7766320339217,0.6543543501466762,3.878128570286094,0.4582706391616734
30.056146512227794,7.2389694422390685,40.742550414398906,683.5998059949764,1.6630348139183813,5.488510466326856,0.06117529573805776
25.066461961007725,8.497076459132138,31.232188716027128,394.3864143458413,1.3284096395556366,4.0762384648006496,0.11866356179799975
24.73848218079164,7.145096262090336,19.439935804141058,608.091853218712,1.5649666071462964,8.375758802537035,0.031469179144444706
18.77049553275277,5.369548437403105,92.79250424618829,836.7957723572116,3.2288320125616115,1.6739796047569733,0.731555689130764
28.31056537236673,7.652050955517329,7.903391969993621,357.93948054431803,1.868919695281661,7.051738614049061,0.028882771613037303
28.886705075931935,6.942301083940828,17.465776367713353,469.6643580695941,1.9145077959185364,8.361677276569711,0.034761707164034115
25.688147332359186,7.841614783121879,36.77124852723847,954.6992332795804,2.614706630615236,4.651456721101965,0.10809894113028815
29.786757718544685,8.15042680212975,7.231989624574848,642.7528273375437,1.9623896044565292,7.269591236621784,0.029678634595181157
32.4368136513551,6.656040787183079,44.89869982234792,741.1262159962238,2.4425278902397913,4.791988474120206,0.13912791627153345
27.882927675702398,6.289691579574524,38.66875837898279,548.0656649120938,1.0993392898071133,4.301646827654702,0.06728248279831113
28.30012462287153,7.316276133832417,9.311916457407065,283.2582158605805,2.163713968409713,7.052139988874337,0.013253446275037203
24.05108046495466,7.58802221842846,7.979924620843436,461.9992968377793,1.8999527633212767,8.217443446986312,0.017941145327212478
29.223539273790877,7.873328477887059,28.667004639220686,692.569155095849,2.38826323475309,6.842759271555435,0.03567597329288782
25.377465543327364,7.318795892385013,18.824503277106373,469.6065877810284,1.5827595965136976,6.6129674646070065,0.02134494712217149
30.36827619951383,8.48285425534622,35.58909563581966,513.9262706539971,1.190962477697724,5.701565809106223,0.12770440699783014
29.420179966666733,7.503202116359299,18.52305274086764,502.84471687149033,1.7061674371820805,6.93986221593205,0.02374709214033898
32.61081529204279,8.65802517200952,54.577752042649415,689.0868913798233,1.8100561650719202,4.43439933208292,0.07678688506153299
29.064562024442523,8.013040672421091,6.079946109789109,745.1966840274048,1.9501926257789162,7.8367123530656295,0.02227737892535847
28.258948096793596,7.055691212810542,14.039419787308217,390.8441320586164,2.38543804159659,7.692170148684519,0.01435243036262427
28.21850392324478,8.029040365006496,10.69524897037531,229.70215315195472,1.8325208703140794,7.467593861666748,0.02676923140968708
24.5145230618105,7.673396466615766,24.44944804873923,766.8056967067691,1.6992490839600978,8.068487135631138,0.026149233396422687
29.92626381270543,7.561850757218083,20.176690428515926,348.90579586985416,1.6806190550750475,6.982303205898642,0.024680839478283673
24.983488055069,7.360270011675731,19.814290843335655,654.9540002222748,1.7153642466079098,8.05111593746345,0.03431873153243811
24.074266865998485,7.895668666382686,22.355355177229324,549.1938846879411,2.0906065893980132,7.8285280651484666,0.030580622181980502
23.85437624717319,7.75590125963557,42.68034903401927,888.0692908907467,2.7071731469108764,5.640615206809079,0.05795539574306381
21.628712476050044,7.039031701791914,38.20801700724566,160.69379201594447,2.5866799170482624,5.996295929155066,0.07611113259543952
37.67921640096027,8.942136749323733,132.3077988189275,27.976186984991045,0.9658428629058636,1.3403655302252946,0.6310697630193342
25.518437079783713,7.08180358491349,18.071413004611905,366.2490512239889,2.0590036028523953,7.620358284214353,0.02518175400218277
33.56634162559533,6.238467280546008,32.40761305298912,748.7533834399869,2.398673896620699,5.392676111222229,0.05307660142611277
15.53369761988927,8.908277810333537,67.43344879293397,610.7850808198226,2.440086091103594,2.2045922622354794,0.5273935558505278
19.24456019864905,4.654419713869057,111.25639581808316,487.72103367938564,1.039612807990069,1.7108058793924275,0.36682051482839545
37.797764570194126,9.201341956035844,124.89887021976884,958.3064188601704,3.4891938743509483,1.3609837705987378,0.22860549837911048
38.098969259217284,5.980865696962631,98.7866994502115,1012.6307652512326,0.70554102209697,1.5947994739708642,0.7415466431231394
24.597788703688998,8.44666168765636,57.09471114250912,740.4275522709302,1.6920686063726704,4.182395618386938,0.12215291818713522
24.812763900634447,8.309235698355884,42.91037896890076,380.22256133101644,1.725822673076399,4.202486182768345,0.13402149189233953
25.259674429410882,7.1914512556415,8.405728782618112,338.22429821413823,1.694124621334906,7.761042483124481,0.023707108371442714
28.26646100060239,7.840595688510212,21.89901547958389,735.6697056476186,2.218020205777338,7.85935505368211,0.014059882689635567
26.36544653254549,8.273110744360455,32.97808955287711,380.15417753783476,1.0744823358007314,5.879639077465947,0.09933261442449802
24.39784475103222,7.564408109353967,26.735643427293297,260.3640578614388,1.8553238458853127,6.72478449895668,0.026886848682846146
30.03920871937548,7.643088172889602,34.3642305147306,562.417406183391,1.088793194526493,4.0570277578634135,0.14128540653600993
30.443087379493896,7.355072524504681,50.57949983648784,398.84970475840544,2.3175912075114793,5.937414374047474,0.14116166071298883
27.59080288649624,8.501069158534921,33.1042781037627,363.5568212634708,2.0979703907191665,4.4730902597422775,0.0925143852493664
28.875163565369864,7.398620935825831,7.98794834067129,429.11007102182117,2.4862917540866967,7.300329800134636,0.0353422359742865
26.790801832640984,6.903081538791445,7.523097255664162,350.80923040386295,1.9100364031786266,7.692845078051956,0.034069845237636204
30.48995628612372,7.073206856914542,47.03808804060834,376.11275999025304,2.337326889585672,5.689350575321835,0.12367024539885774
23.22746943393453,6.4023275531607196,33.058231390423416,505.5471517221672,2.527661980330821,5.074214134768598,0.1484471841655266
37.55233923323187,5.7220242764344205,105.48019500168407,907.579719695005,1.6065633767024736,3.0540664677380827,0.28531887476851314
32.7731307586924,6.75739636322624,39.996073831371845,628.5329762562927,2.602427621330599,4.473970647097756,0.14409218568132384
25.2436807275526,7.427068665189944,29.405448487782447,410.68553746899005,1.6192109478588814,8.084079911100627,0.030768704909792742
29.58757989900417,7.60714507945614,27.76338918703119,630.538201761892,2.316203808065268,8.107145071197587,0.022842759835805818
25.53117985864649,7.645438139961572,7.278539989571349,256.5060048156835,1.9285897269711358,8.321051041137437,0.01935514137994396
27.552783789000443,7.986951286102942,12.383064646633635,471.7893972096624,1.592700093781126,8.27985336130832,0.011060761168126225
22.766695515462395,7.310087404274038,31.084702501533922,127.69515050513543,1.2892940260459929,5.064442511219494,0.10347437220513503
23.321255373804654,6.133759192605632,35.44221812409231,277.18420451885726,1.953575732528653,4.010010651584214,0.12491307156374476
26.306607960769412,6.974463314329347,22.389487939114044,662.8225978400369,2.35422717524766,7.840221142659006,0.034447383237443695
37.7693236795818,4.949066212402258,88.73425296934082,898.1127604785678,2.8512087413511336,1.2382227601570608,0.5940038585760494
28.064009455911197,8.18105538417149,20.085682948732074,427.6902833307253,1.5934818537270958,8.078076062983062,0.018747863181482003
29.120458704520942,7.832269606628778,24.35365856750724,285.9000159655421,1.550283546363068,7.368242741221727,0.029212128157596107
36.84203331760108,4.497514470313989,126.49985972618562,548.8301536621941,1.5064739472187592,2.8229413148856706,0.2740728797887628
31.925892014115778,8.768651746820925,30.999664762509095,642.1362966193325,2.9772322816234773,4.58230486377216,0.1230800637985889
24.75637842093871,7.358142981434733,19.929852468161464,373.0260147637894,1.8915735247217915,6.551328748087113,0.022966998982739094
29.323969897276264,7.429301179618331,16.646087653394513,697.3485119872362,2.4374236125248,8.411007185528796,0.034254274283721034
24.17928601407017,7.150302165371872,11.259485878028265,256.56056639629287,1.6938031102635729,7.242119303222406,0.014044122171737415
26.355923672045215,6.236725096854028,42.02070737480061,285.7610542826738,2.8328645440300804,4.945018844895336,0.1357465549484101
28.87757795125748,7.716158989670423,5.711999745725997,268.2700555138933,2.4316816610135215,7.638902174873923,0.03369613597414265
25.592467948141028,7.342853338407756,26.614228506101398,379.6414110398249,2.346888139111603,7.96084034578384,0.026641682549318514
28.87974221836475,7.411116484951652,16.168102799398035,619.5769032893796,2.4143400784295825,7.542172131822974,0.022749189554824238
29.003717358633303,7.7460142531021665,34.638148803864745,624.8950410522433,2.3824327241241514,5.270707975077606,0.11319297608175338
27.80212062642327,7.35394251198012,15.226694830903869,498.832724376608,2.3231776018845873,7.905717374849373,0.023551944999107458
30.36462027282881,6.279783740104104,48.19877694164403,607.3054257483524,2.279705534440649,5.091634848690682,0.09775654741326148
38.63583844231959,4.793669881368609,148.5555596856819,546.5908692396174,0.741011268419037,1.6072270693800856,0.7353150936294681
26.99583897273403,7.824226617308405,19.264286921326793,581.2526479212102,1.6698335245821787,6.866886085784399,0.02541382151805414
25.02735842710228,7.38981786479902,13.872718153917148,793.4413614818891,2.0073431817897247,7.591353390987589,0.03675860594090301
25.062560736857893,7.390630995546077,27.538624861736068,765.9640284977456,1.6874557317519896,8.319727661014916,0.011779356776935016
27.551855738194003,7.4575248491424295,23.79670221890843,307.56970436686197,1.5786021661426557,7.007331824516159,0.036722116609817466
38.64295280405672,5.929506361585025,142.00557304383983,711.6574557226306,2.4247307537547966,1.0842858913106526,0.5819760522713665
29.46082850576721,7.063504077121952,16.38201373512865,219.23753159767088,1.6851463712581047,7.543004919083044,0.013920347753815196
19.220967222763065,8.867984588520438,81.2523135255192,1027.2019571637245,1.336143345969062,1.4709969210898872,0.28971073911139594
19.69195453287665,4.800418180103931,64.85942873652358,723.6115661181632,1.7088995375064193,2.2445587619334635,0.9803338178875867
26.834202434221986,7.388839030424347,19.982510697158745,405.3093771001255,2.2564792871387556,7.119633122333469,0.030704022638683853
33.4605654015263,6.111500864144827,39.22756785277837,218.7446671119655,1.2893326917237775,4.786512408063418,0.12358230511051677
29.030622170312395,6.608297275728492,57.035736486257,917.031545990851,2.540356127715561,4.903275098097839,0.0680458503796049
24.25247228322052,7.747890948009502,46.23491472925812,617.9092553108816,1.269788737606528,4.928595133810572,0.13739768833881882
26.90673345881831,7.035768952486685,31.671107144512007,302.7351213219815,1.822541071344876,4.82132036128177,0.14437862164651494
26.639030928340237,7.382387432201814,15.758109920044614,518.7400120626899,1.9421623126731191,8.34492153882959,0.014238441408999047
29.17407098691239,8.159308592316934,24.475562056786732,742.920741122368,1.6288074307125133,7.185808206831465,0.010007234828000918
25.02475159837832,8.179737483922366,5.291433658875556,208.81109520979768,2.206546446699209,8.10676495866996,0.02255688461011548
22.393169937220357,6.221372689499894,31.990513479445344,982.939289600266,2.143991609795573,5.357715280700018,0.0799362836775326
25.905461620033275,7.9799091335301995,12.7246566693808,261.91897239845804,2.2431961544588224,8.417838361216997,0.01905704107080944
26.597564004241235,7.564865998865006,12.536555552402902,273.82638123681977,2.054272482259739,7.700120491296636,0.039077568737728954
17.569948779270018,8.844253914270485,74.29183584726704,514.9442577341067,2.1100477991716384,2.4520942467425986,0.9311046660938349
34.93998905532872,4.623334150574706,101.55862166768037,339.08552078076343,2.8323341020656803,3.67917858013771,0.7175507276491246
22.616471741529576,8.661854296620678,55.053587453357274,539.1421567558418,1.5041364996057873,4.833832043660798,0.1463348650659113
25.72102586872358,8.189490515465167,28.860319337626954,778.9507318279265,2.0568934540356905,8.35810368504595,0.015903003033962325
38.91856471216694,9.900997744908624,115.35081461813874,631.9127951596757,1.7483613306125414,2.7641376008850687,0.26925361843163187
28.335351209234346,7.8762355074901365,20.382575752812272,273.62613564298243,1.8537469757062903,7.543710519779182,0.02341182914873679
28.09229494322001,7.3643591119777145,18.81853273367808,347.3989698767981,1.9543777753310818,7.882808413283182,0.030175826364967753
28.002086881858933,6.132353558539967,52.847436571644664,971.9266614171884,2.688263194455324,5.19525800530466,0.1073698148749622
33.57261230601188,7.954969461512405,40.290772291815244,792.7103047399208,2.5822025636746497,4.820925783076633,0.11885274256791524
28.769742188413492,8.0708226421766,12.57327328538551,295.8142994429211,1.9284160354903688,6.7899206285179865,0.037579902666235766
29.509618414698828,7.868382471803587,15.842434514328946,372.70459475606697,2.2512907586561486,7.4394050233921725,0.03851826775288417
18.866428797486023,4.4217638369724614,146.91688033110248,720.4475481895558,2.1817491571495817,3.1290516185087935,0.95882435172326
28.717095708939702,6.958285193355727,12.54362717294023,232.15128051487372,2.267086659243136,8.330722190519028,0.028747991719397063
15.81422398478391,5.908584695018149,90.62024724884758,1134.85513805311,2.375190801441488,1.6330559427142046,0.6845782831188822
15.20343680675138,5.718654870588438,83.91669922368719,210.57040492373153,2.4764622962962752,3.7371546603654693,0.7149548484807322
28.35295605589087,7.6888032924835565,59.1913930059349,660.6809928490702,1.66745371051407,5.281176211732853,0.05880002162502737
35.58262643180667,9.653574228273841,81.17986182083328,643.9813280197435,2.2277309102656857,3.56123405683011,0.9226766772758879
21.74726212483354,7.912280490573689,45.89805139039081,633.7926122785896,1.7620811669286376,4.858579202190811,0.13243985000997127
28.644304473371264,7.230811336409277,7.58854184443833,350.81663665879387,1.798589132877434,8.28244232150203,0.019271406166861182
25.306655201593657,7.196527478271351,15.247561949425982,695.6829914225964,2.4026807596316044,7.813103073724432,0.02014950129182458
29.29543564753577,7.81997847803057,9.283146173778388,426.9905088576423,1.9400252666355373,7.455245144711923,0.017844892224319276
24.015178955767567,7.254648750470426,16.1371349345161,585.8040001912614,2.4216795490920924,7.515761027146738,0.012036618748562133
17.98959904251312,9.001918570521925,100.24990109279594,321.1671262426964,2.4495217224229195,1.1575522834415843,0.6265044363137116
22.24849687788803,6.693207456631428,51.10054707486127,997.1264969297831,1.3689046807847947,5.351838344719705,0.06120916578354612
24.2576575929442,8.18435582289152,33.15253002541444,528.7831773895691,1.009832644538889,4.579838481621365,0.09058943097522817
37.401891453151954,4.690382139969708,65.99504310035307,1080.2227416691828,2.3187498718944735,1.9088390047323425,0.6594860776460476
29.130106380875873,7.104425314670711,28.5737497654032,585.194639312419,1.810939705979168,7.323486992660874,0.022531062613922646
15.124632085537721,9.213594757164632,133.97396972213136,935.5183548899151,3.23670763990087,1.0474025049316849,0.461992939909581
28.02645855746409,6.828050394159102,21.55304274846815,749.8271452106551,1.8595275788682544,8.231455922030705,0.03044143020122312
28.475598150936403,7.544590930588972,25.66050507139833,532.3275058836621,1.587480607320323,8.436072833346776,0.02487411568384458
26.618786428753268,7.405861734094485,22.72058741661404,341.6753912389372,1.53795904146126,8.358597590372087,0.02579604735262484
23.98007850862019,7.843554189327287,37.69068442551733,171.50856737006518,1.0373731698645574,4.976682717748181,0.12452120758770364
39.98293455205991,9.39446978838729,111.19029914914398,469.338366855875,1.5551058622032903,3.4763008096508936,0.618632548631799
29.330446389802468,8.407651044861371,34.353779948936925,303.26296182697774,1.4051078804541461,4.825727573396522,0.10548726696142974
19.165700109611187,9.368125615821407,128.38509394880668,1169.6440439420064,2.818503721894433,2.6102151925264483,0.3994707159233932
27.06458335097809,7.4025422250693165,21.833280242969316,749.9459434676013,2.1291179969171483,8.071759963514003,0.015970851390834654
23.003584148919607,7.207415506067843,54.661518201041716,669.7526105250647,2.2287960588622835,4.241947501385896,0.10242323683601545
21.559100498054477,7.474714005489298,35.03402060592573,441.1477365813282,2.7303565051486887,4.010245158344135,0.11193829308558437
24.952263641002165,7.818421800996376,49.42436965026323,354.75230541709607,1.6612225615806344,5.233235238030349,0.051835788911863724
29.65276724263647,7.684156577593501,23.528721901021147,601.2498901525946,2.1941290376925675,8.4088388190308,0.02522301669139638
26.546487673283597,7.0403905039820565,21.24034729802567,625.9669214633484,1.531467345034517,8.08208324155477,0.034886073999688696
25.338473216720164,8.193487866500789,17.956999177146574,717.7777883558739,2.1623167140026487,8.00095410608736,0.010144563380976605
28.00065021477061,7.890655306972196,23.868474129928146,640.4191057300968,1.8866845968259134,7.815531053576258,0.011586721422910992
28.53631589035173,7.782097746714159,28.041225641590504,654.5987325893052,1.8981270821652074,8.497951800535912,0.031578623141019745
25.595040303906227,7.871760147736952,25.611735771255262,240.60304252372183,2.2956885871547654,6.5461892754534885,0.03751994796091417
25.366300088791196,8.564138414421958,35.289967107550225,133.0522349915862,1.4087022818940245,4.978652639577771,0.052425453042059734
31.601415771262324,6.087529343298161,33.4555901242062,405.65855968590887,2.766371476943177,5.815097197885882,0.09744596487898803
24.141867869585862,7.827266588339674,56.10796458269376,970.4615172465935,2.8496498153894656,5.457487339463838,0.057988736955960934
24.239933005322754,8.114651548806897,24.76695379189495,547.7995125295004,1.8162912994948437,7.412236754605594,0.011082406731137551
39.911609744639435,5.335005348445197,103.69207473618246,1148.709354786406,1.2778105366812387,3.523506759561596,0.6531089851111131
29.956366433158088,7.521402848720848,16.84523155131926,437.3574060647096,1.9235603336945553,7.976580345651741,0.016096539205211313
24.69440328744268,6.974438645002027,18.579744531942467,355.85739493653807,1.5327920670672577,7.389686185680034,0.021267125888927766
29.121973517374666,6.914911133980286,44.96923771985326,127.07120808974223,1.3908695325587923,5.227827688581828,0.14647712922791567
27.78828898984351,7.201765959653237,23.45957470797256,654.0690523504327,2.378824008378589,8.05893770533198,0.03828424595805781
22.36330027359475,8.061511551947575,54.75634802584919,800.4377912034957,1.1791174005985074,5.327686307332432,0.09014373796208983
39.5786079015583,9.083117362350624,123.69015417453451,194.5953579682437,3.1774943057024965,2.426374528441818,0.9057901978760925
29.54875362512154,7.5370297214781035,11.53356159184679,605.5119599691798,2.023288025734539,7.439982849460364,0.02875733619005317
26.775429245619822,7.4993039267761334,37.062501344644446,122.82704232022519,1.5158132472349246,4.15676469015646,0.07704117389631453
25.19901234110447,7.447130337178159,11.625102939328443,545.8436235818915,2.2879580661215666,7.126059961878134,0.03635940418515927
27.253968108564735,8.157149315188043,29.714710316457868,612.4649749278731,2.133090454010243,7.560982604349328,0.028146107898687434
31.657302973699053,6.912203762349885,34.03563570718709,800.0464044970377,1.557005993893741,4.163122464993994,0.0785886712600621
22.941424890422624,7.657595248911023,52.29451215427135,201.6517904011626,1.2532961028164598,5.025265014566358,0.07417423410475858
26.83987006933764,7.229994150290419,51.779101047066916,430.6925863761415,2.5924460715862,4.809453335938689,0.13375933764281855
